Sales,Quantity,Discount,Shipping Time,Month,Year,Day Of Week,Unit Price,Item Price,Value Per Item,Discount Amount,Profit,Ship Mode_Same Day,Ship Mode_Second Class,Ship Mode_Standard Class,Segment_Corporate,Segment_Home Office,Category_Office Supplies,Category_Technology,Sub-Category_Appliances,Sub-Category_Art,Sub-Category_Binders,Sub-Category_Bookcases,Sub-Category_Chairs,Sub-Category_Copiers,Sub-Category_Envelopes,Sub-Category_Fasteners,Sub-Category_Furnishings,Sub-Category_Labels,Sub-Category_Machines,Sub-Category_Paper,Sub-Category_Phones,Sub-Category_Storage,Sub-Category_Supplies,Sub-Category_Tables,Region_East,Region_South,Region_West
207.76,4,0.0,3,11,2016,3,51.94,51.94,51.94,0.0,85.1816,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
71.928,9,0.2,0,7,2017,4,7.992,7.992,7.992,14.3856,6.2937,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
25.99,1,0.0,0,7,2017,4,25.99,25.99,25.99,0.0,7.5371,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
3.592,1,0.2,5,10,2015,4,3.592,3.592,3.592,0.7184,1.1225,False,False,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
48.632,2,0.8,4,7,2015,3,24.316,24.316,24.316,38.9056,-121.58,False,False,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
323.1,2,0.0,4,8,2017,4,161.55,161.55,161.55,0.0,61.389,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
9099.93,7,0.0,4,4,2016,5,1299.99,1299.99,1299.99,0.0,2365.9818,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
9.96,2,0.0,4,4,2016,5,4.98,4.98,4.98,0.0,3.2868,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
25.3,5,0.0,4,4,2016,5,5.0600000000000005,5.0600000000000005,5.0600000000000005,0.0,11.891,False,False,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
11.36,2,0.0,4,11,2014,4,5.68,5.68,5.68,0.0,5.2256,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
69.264,2,0.1,4,11,2014,4,34.632,34.632,34.632,6.9264,14.6224,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
3.69,1,0.0,3,12,2014,5,3.69,3.69,3.69,0.0,1.7343,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1103.97,3,0.0,3,12,2014,5,367.99,367.99,367.99,0.0,496.7865,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
246.1328,2,0.32,5,11,2015,5,123.0664,123.0664,123.0664,78.762496,-76.0116,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
11.696,2,0.2,5,11,2015,5,5.848,5.848,5.848,2.3392,3.9474,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
439.992,1,0.2,5,11,2015,5,439.992,439.992,439.992,87.9984,164.997,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
64.784,1,0.2,6,12,2017,3,64.784,64.784,64.784,12.956800000000001,-12.9568,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
33.28,5,0.8,4,5,2015,6,6.656000000000001,6.656000000000001,6.656000000000001,26.624000000000002,-49.92,False,False,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
14.088,3,0.2,4,5,2015,6,4.696,4.696,4.696,2.8176,4.9308,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
11.16,2,0.0,4,12,2017,5,5.58,5.58,5.58,0.0,2.79,False,True,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
896.328,9,0.2,4,12,2017,5,99.592,99.592,99.592,179.2656,22.4082,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
189.0,1,0.0,4,12,2017,5,189.0,189.0,189.0,0.0,68.04,False,True,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
53.982,3,0.4,6,3,2017,4,17.994,17.994,17.994,21.5928,-10.7964,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
177.225,5,0.5,5,10,2017,6,35.445,35.445,35.445,88.6125,-120.513,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
129.39,3,0.0,7,7,2017,0,43.129999999999995,43.129999999999995,43.129999999999995,0.0,54.3438,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
54.32,4,0.0,6,9,2017,0,13.58,13.58,13.58,0.0,0.5432,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
4367.896,13,0.2,3,8,2017,2,335.99199999999996,335.99199999999996,335.99199999999996,873.5792,327.5922,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
49.568,2,0.2,3,8,2017,2,24.784,24.784,24.784,9.9136,15.49,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
161.376,6,0.2,3,8,2017,2,26.896,26.896,26.896,32.275200000000005,12.1032,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2.784,2,0.2,3,8,2017,2,1.392,1.392,1.392,0.5568,0.4176,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
8.72,5,0.2,3,8,2017,2,1.7440000000000002,1.7440000000000002,1.7440000000000002,1.7440000000000002,2.943,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
3.912,1,0.2,3,8,2014,4,3.912,3.912,3.912,0.7824,1.0269,False,True,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
59.752,7,0.2,0,10,2016,1,8.536,8.536,8.536,11.950400000000002,19.4194,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
63.92,4,0.0,4,10,2014,6,15.98,15.98,15.98,0.0,3.196,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
383.96,5,0.2,4,10,2014,6,76.792,76.792,76.792,76.792,38.396,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
7.752,3,0.2,0,6,2016,1,2.584,2.584,2.584,1.5504,2.8101,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
33.568,2,0.2,0,6,2016,1,16.784,16.784,16.784,6.7136,11.7488,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
666.344,7,0.2,7,11,2014,1,95.19200000000001,95.19200000000001,95.19200000000001,133.26880000000003,66.6344,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
573.728,4,0.2,7,11,2014,1,143.432,143.432,143.432,114.7456,-64.5444,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
21.936,3,0.2,7,11,2014,1,7.312,7.312,7.312,4.3872,8.226,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
19.44,3,0.0,7,11,2014,1,6.48,6.48,6.48,0.0,9.3312,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
447.968,4,0.2,7,11,2014,1,111.992,111.992,111.992,89.59360000000001,139.99,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
16.78,2,0.0,4,9,2014,0,8.39,8.39,8.39,0.0,4.195,False,False,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
20.96,2,0.0,6,6,2015,3,10.48,10.48,10.48,0.0,5.24,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
88.752,3,0.2,6,6,2015,3,29.584,29.584,29.584,17.7504,27.735,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
304.23,3,0.0,6,6,2015,3,101.41000000000001,101.41000000000001,101.41000000000001,0.0,9.1269,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
167.86,2,0.0,7,7,2015,6,83.93,83.93,83.93,0.0,78.8942,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
82.38,6,0.0,4,12,2017,3,13.729999999999999,13.729999999999999,13.729999999999999,0.0,25.5378,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
23.976,3,0.2,5,12,2014,0,7.992,7.992,7.992,4.7952,-5.6943,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
33.29,1,0.0,5,12,2014,0,33.29,33.29,33.29,0.0,7.9896,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
14.952,2,0.7,5,2,2015,5,7.476,7.476,7.476,10.4664,-11.9616,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
323.982,3,0.4,5,2,2015,5,107.99400000000001,107.99400000000001,107.99400000000001,129.5928,-80.9955,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
2.286,2,0.7,5,2,2015,5,1.143,1.143,1.143,1.6001999999999998,-1.6764,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
14.352,3,0.2,5,2,2015,5,4.784,4.784,4.784,2.8704,0.897,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
71.976,3,0.2,5,2,2015,5,23.992,23.992,23.992,14.3952,0.8997,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
9.21,3,0.0,2,1,2016,0,3.0700000000000003,3.0700000000000003,3.0700000000000003,0.0,2.3025,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
18.0,5,0.0,2,1,2016,0,3.6,3.6,3.6,0.0,8.28,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
42.93,9,0.0,6,4,2017,5,4.77,4.77,4.77,0.0,19.3185,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
15.552,3,0.2,6,10,2017,1,5.184,5.184,5.184,3.1104000000000003,5.4432,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
17.92,5,0.2,6,10,2017,1,3.5840000000000005,3.5840000000000005,3.5840000000000005,3.5840000000000005,1.12,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
19.99,1,0.0,5,9,2017,4,19.99,19.99,19.99,0.0,6.7966,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
22.92,5,0.2,5,9,2017,4,4.5840000000000005,4.5840000000000005,4.5840000000000005,4.5840000000000005,8.022,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
50.88,6,0.2,6,12,2015,0,8.48,8.48,8.48,10.176000000000002,14.628,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
27.312,2,0.2,6,12,2015,0,13.656,13.656,13.656,5.462400000000001,9.2178,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
7.92,1,0.2,4,12,2015,6,7.92,7.92,7.92,1.584,2.772,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
14.368,2,0.2,4,12,2015,6,7.184,7.184,7.184,2.8736,3.9512,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
107.97,3,0.0,4,11,2015,4,35.99,35.99,35.99,0.0,22.6737,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
113.82,3,0.0,4,11,2015,4,37.94,37.94,37.94,0.0,53.4954,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
5.184,1,0.2,5,8,2017,6,5.184,5.184,5.184,1.0368000000000002,1.8144,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
16.28,2,0.0,0,3,2014,5,8.14,8.14,8.14,0.0,6.512,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
544.38,3,0.0,4,12,2017,6,181.46,181.46,181.46,0.0,157.8702,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
19.824,6,0.2,3,3,2017,6,3.3040000000000003,3.3040000000000003,3.3040000000000003,3.9648000000000003,6.6906,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
657.504,6,0.2,3,3,2017,6,109.584,109.584,109.584,131.5008,-131.5008,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
99.54,2,0.0,3,3,2017,6,49.77,49.77,49.77,0.0,10.9494,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
199.96,4,0.0,3,3,2017,6,49.99,49.99,49.99,0.0,85.9828,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
631.782,2,0.1,7,9,2016,6,315.891,315.891,315.891,63.178200000000004,140.396,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
60.72,3,0.0,7,9,2016,6,20.24,20.24,20.24,0.0,26.1096,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
20.724,2,0.7,5,11,2017,4,10.362,10.362,10.362,14.506799999999998,-15.1976,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
415.872,8,0.2,5,11,2017,4,51.984,51.984,51.984,83.1744,-41.5872,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
16.768,2,0.2,4,4,2017,1,8.384,8.384,8.384,3.3536,1.4672,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
27.12,2,0.2,4,4,2017,1,13.56,13.56,13.56,5.424,-4.746,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
95.84,4,0.2,2,12,2017,6,23.96,23.96,23.96,19.168000000000003,34.742,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
12.96,2,0.0,2,12,2017,6,6.48,6.48,6.48,0.0,6.2208,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
19.008,8,0.7,2,11,2017,4,2.376,2.376,2.376,13.305599999999998,-12.672,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1598.058,7,0.7,3,12,2015,4,228.294,228.294,228.294,1118.6406,-1065.372,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
36.96,4,0.2,3,12,2015,4,9.24,9.24,9.24,7.392,12.012,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
10.368,2,0.2,0,12,2017,0,5.184,5.184,5.184,2.0736000000000003,3.6288,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
77.72,1,0.6,0,12,2017,0,77.72,77.72,77.72,46.632,-66.062,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
520.464,2,0.3,0,12,2017,0,260.232,260.232,260.232,156.13920000000002,-14.8704,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
111.96,2,0.0,2,5,2016,5,55.98,55.98,55.98,0.0,54.8604,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
29.16,3,0.0,4,2,2017,4,9.72,9.72,9.72,0.0,8.4564,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
131.94,3,0.0,2,5,2017,5,43.98,43.98,43.98,0.0,35.6238,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
25.92,4,0.0,2,5,2017,5,6.48,6.48,6.48,0.0,8.2944,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
704.76,4,0.0,2,5,2017,5,176.19,176.19,176.19,0.0,162.0948,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
7.41,3,0.0,2,5,2017,5,2.47,2.47,2.47,0.0,3.4827,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
21.5,10,0.0,2,5,2017,5,2.15,2.15,2.15,0.0,7.095,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
10.528,4,0.2,2,9,2017,0,2.632,2.632,2.632,2.1056000000000004,3.29,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
20.544,6,0.2,2,9,2017,0,3.424,3.424,3.424,4.1088000000000005,6.42,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
104.9,5,0.0,5,11,2016,5,20.98,20.98,20.98,0.0,50.352,False,False,True,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
39.68,2,0.0,5,11,2016,5,19.84,19.84,19.84,0.0,16.2688,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
51.75,5,0.0,5,11,2016,5,10.35,10.35,10.35,0.0,24.84,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
11.68,2,0.0,2,7,2017,6,5.84,5.84,5.84,0.0,5.4896,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
159.75,5,0.0,2,7,2017,6,31.95,31.95,31.95,0.0,11.1825,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
103.968,6,0.2,6,11,2016,4,17.328,17.328,17.328,20.7936,16.8948,False,False,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
303.25,5,0.0,5,4,2014,4,60.65,60.65,60.65,0.0,63.6825,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
270.72,3,0.0,5,4,2014,4,90.24000000000001,90.24000000000001,90.24000000000001,0.0,78.5088,False,False,True,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1487.04,5,0.2,5,4,2014,4,297.408,297.408,297.408,297.408,148.704,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
17.48,2,0.0,2,11,2015,0,8.74,8.74,8.74,0.0,8.2156,False,True,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
71.88,2,0.0,2,11,2015,0,35.94,35.94,35.94,0.0,32.346,False,True,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
60.45,3,0.0,5,10,2015,6,20.150000000000002,20.150000000000002,20.150000000000002,0.0,16.3215,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
253.176,3,0.2,5,10,2015,6,84.392,84.392,84.392,50.6352,-31.647,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
2.88,5,0.8,7,7,2015,0,0.576,0.576,0.576,2.304,-4.464,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
384.944,4,0.3,7,7,2015,0,96.236,96.236,96.236,115.4832,-126.4816,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
153.584,2,0.2,7,7,2015,0,76.792,76.792,76.792,30.716800000000003,13.4386,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
913.43,5,0.3,7,7,2015,0,182.68599999999998,182.68599999999998,182.68599999999998,274.029,-52.196,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
43.92,4,0.0,6,10,2016,3,10.98,10.98,10.98,0.0,11.8584,False,False,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
25.032,3,0.2,6,10,2016,3,8.344,8.344,8.344,5.0064,7.8225,False,False,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
46.76,7,0.0,2,11,2017,0,6.68,6.68,6.68,0.0,22.4448,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
183.968,2,0.2,2,11,2017,0,91.984,91.984,91.984,36.7936,-25.2956,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1259.97,3,0.0,2,11,2017,0,419.99,419.99,419.99,0.0,327.5922,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
68.97,3,0.0,2,11,2017,0,22.99,22.99,22.99,0.0,19.3116,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
70.368,2,0.2,4,9,2016,3,35.184,35.184,35.184,14.073599999999999,6.1572,False,False,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
59.96,5,0.2,4,9,2016,3,11.992,11.992,11.992,11.992,21.7355,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
25.984,1,0.2,0,7,2014,6,25.984,25.984,25.984,5.1968000000000005,-5.1968,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
27.36,3,0.7,0,7,2014,6,9.12,9.12,9.12,19.151999999999997,-21.888,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
361.376,2,0.2,4,11,2016,1,180.688,180.688,180.688,72.2752,27.1032,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
172.186,2,0.3,4,7,2014,0,86.093,86.093,86.093,51.6558,-46.7362,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
69.008,2,0.2,4,7,2014,0,34.504,34.504,34.504,13.8016,12.0764,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
199.9,5,0.0,0,3,2016,3,39.980000000000004,39.980000000000004,39.980000000000004,0.0,89.955,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
901.95,3,0.0,0,3,2016,3,300.65000000000003,300.65000000000003,300.65000000000003,0.0,297.6435,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
971.5,5,0.0,0,3,2016,3,194.3,194.3,194.3,0.0,252.59,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
11.328,2,0.2,1,12,2016,0,5.664,5.664,5.664,2.2656,2.5488,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
21.24,3,0.0,2,9,2014,1,7.079999999999999,7.079999999999999,7.079999999999999,0.0,8.0712,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
34.8,3,0.2,5,7,2015,6,11.6,11.6,11.6,6.96,2.175,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
38.976,3,0.2,5,7,2015,6,12.991999999999999,12.991999999999999,12.991999999999999,7.7952,-2.436,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
9.08,2,0.0,5,11,2016,6,4.54,4.54,4.54,0.0,4.086,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
314.55,3,0.0,5,11,2016,6,104.85000000000001,104.85000000000001,104.85000000000001,0.0,150.984,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
4.91,1,0.0,5,11,2016,6,4.91,4.91,4.91,0.0,2.3077,False,False,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5.78,2,0.0,5,5,2014,1,2.89,2.89,2.89,0.0,2.7166,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
107.94,6,0.0,5,5,2014,1,17.99,17.99,17.99,0.0,30.2232,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
19.65,3,0.0,3,6,2014,5,6.55,6.55,6.55,0.0,9.039,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
617.97,3,0.0,3,6,2014,5,205.99,205.99,205.99,0.0,160.6722,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
59.7,3,0.0,3,6,2014,5,19.900000000000002,19.900000000000002,19.900000000000002,0.0,26.865,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
